date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2002-10-23,sh.000001,1549.7660,1550.0880,1539.4760,1548.9650,472996400,4165715359.0000,3,0.004858,1,0.055614,0.000000,0.000000,0.000000,0.000000,0
2002-10-24,sh.000001,1549.7850,1550.4310,1535.9000,1536.5200,442275900,4208307248.0000,3,0.004538,1,-0.803436,0.000000,0.000000,0.000000,0.000000,0
2002-10-25,sh.000001,1535.7960,1542.5920,1517.4150,1520.3130,529281100,4438120265.0000,3,0.005431,1,-1.054788,0.000000,0.000000,0.000000,0.000000,0
2002-10-28,sh.000001,1518.0860,1518.6010,1500.0070,1502.7160,508270300,4087222648.0000,3,0.005212,1,-1.157462,0.000000,0.000000,0.000000,0.000000,0
2002-10-29,sh.000001,1501.3810,1511.7650,1488.6790,1510.8820,464592900,4213726237.0000,3,0.004759,1,0.543417,0.000000,0.000000,0.000000,0.000000,0
2002-10-30,sh.000001,1511.1120,1513.4610,1498.4480,1509.7070,374856600,3383481351.0000,3,0.003840,1,-0.077764,0.000000,0.000000,0.000000,0.000000,0
2002-10-31,sh.000001,1510.0300,1521.8710,1505.9990,1507.4960,357921800,3154416254.0000,3,0.003663,1,-0.146456,0.000000,0.000000,0.000000,0.000000,0
2002-11-01,sh.000001,1507.3830,1511.0950,1498.2130,1510.7600,358179500,3149422226.0000,3,0.003665,1,0.216521,0.000000,0.000000,0.000000,0.000000,0
2002-11-04,sh.000001,1516.2200,1532.2260,1515.0720,1531.8420,490830500,4342407878.0000,3,0.005022,1,1.395459,0.000000,0.000000,0.000000,0.000000,0
2002-11-05,sh.000001,1533.8100,1565.2270,1532.2880,1558.2390,1190034500,10528073650.0000,3,0.012177,1,1.723218,0.000000,0.000000,0.000000,0.000000,0
2002-11-06,sh.000001,1558.9140,1559.2250,1548.7280,1552.5610,647949400,6151167798.0000,3,0.006630,1,-0.364384,0.000000,0.000000,0.000000,0.000000,0
2002-11-07,sh.000001,1554.0430,1559.8210,1546.2650,1554.2370,640628200,5551289115.0000,3,0.006553,1,0.107952,0.000000,0.000000,0.000000,0.000000,0
2002-11-08,sh.000001,1569.9990,1573.1040,1517.3910,1522.1870,940124400,7541349207.0000,3,0.009613,1,-2.062108,0.000000,0.000000,0.000000,0.000000,0
2002-11-11,sh.000001,1519.6030,1526.1320,1501.9890,1504.4030,439872700,3855845289.0000,3,0.004497,1,-1.168323,0.000000,0.000000,0.000000,0.000000,0
2002-11-12,sh.000001,1504.5760,1517.7170,1481.1610,1485.9130,806369900,6212785716.0000,3,0.008243,1,-1.229058,0.000000,0.000000,0.000000,0.000000,0
2002-11-13,sh.000001,1483.7120,1491.2360,1461.2600,1490.4640,640030700,5324174352.0000,3,0.006543,1,0.306278,0.000000,0.000000,0.000000,0.000000,0
2002-11-14,sh.000001,1488.9140,1489.1400,1459.7090,1460.7950,531664300,4954007423.0000,3,0.005434,1,-1.990584,0.000000,0.000000,0.000000,0.000000,0
2002-11-15,sh.000001,1455.9800,1481.2200,1451.3920,1463.6910,600443900,5275652459.0000,3,0.006137,1,0.198248,0.000000,0.000000,0.000000,0.000000,0
2002-11-18,sh.000001,1463.7240,1468.3250,1447.4910,1451.2900,412223600,3700765817.0000,3,0.004210,1,-0.847242,0.000000,0.000000,0.000000,0.000000,0
2002-11-19,sh.000001,1450.7030,1464.7630,1441.7310,1462.1740,422837600,3710422808.0000,3,0.004319,1,0.749947,0.000000,0.000000,0.000000,0.000000,0
2002-11-20,sh.000001,1459.2120,1459.2120,1423.8030,1425.8430,569387200,4812460552.0000,3,0.005814,1,-2.484720,0.000000,0.000000,0.000000,0.000000,0
2002-11-21,sh.000001,1421.2330,1421.2330,1389.2890,1390.6290,682793700,5483245242.0000,3,0.006971,1,-2.469696,0.000000,0.000000,0.000000,0.000000,0
2002-11-22,sh.000001,1392.5740,1408.9990,1375.5390,1395.4970,676739900,5403454271.0000,3,0.006910,1,0.350052,0.000000,0.000000,0.000000,0.000000,0
2002-11-25,sh.000001,1393.3410,1403.5130,1383.0900,1398.4380,445881300,3416142871.0000,3,0.004546,1,0.210752,0.000000,0.000000,0.000000,0.000000,0
2002-11-26,sh.000001,1398.4380,1408.7930,1371.0070,1371.1670,532251100,4174131370.0000,3,0.005426,1,-1.950104,0.000000,0.000000,0.000000,0.000000,0
2002-11-27,sh.000001,1365.8240,1383.9970,1353.1390,1378.7520,725723500,5332974800.0000,3,0.007394,1,0.553176,0.000000,0.000000,0.000000,0.000000,0
2002-11-28,sh.000001,1378.1420,1417.8480,1372.3810,1417.5250,794634100,6208716381.0000,3,0.008097,1,2.812186,0.000000,0.000000,0.000000,0.000000,0
2002-11-29,sh.000001,1420.4290,1450.1870,1409.2000,1434.1820,1506471300,12267849142.0000,3,0.015349,1,1.175075,0.000000,0.000000,0.000000,0.000000,0
2002-12-02,sh.000001,1432.0290,1432.0290,1394.9110,1395.6750,669514300,5663038844.0000,3,0.006820,1,-2.684942,0.000000,0.000000,0.000000,0.000000,0
2002-12-03,sh.000001,1391.7180,1409.8890,1388.5130,1408.8430,522009800,4218664747.0000,3,0.005313,1,0.943484,0.000000,0.000000,0.000000,0.000000,0
2002-12-04,sh.000001,1414.8870,1432.8980,1406.6130,1414.4540,769689100,6504122259.0000,3,0.007833,1,0.398267,0.000000,0.000000,0.000000,0.000000,0
2002-12-05,sh.000001,1411.8900,1411.8900,1395.0790,1404.8800,478247000,3977073506.0000,3,0.004867,1,-0.676867,0.000000,0.000000,0.000000,0.000000,0
2002-12-06,sh.000001,1404.9250,1416.9970,1396.2050,1405.5250,381721100,3308794721.0000,3,0.003885,1,0.045913,0.000000,0.000000,0.000000,0.000000,0
2002-12-09,sh.000001,1404.5130,1410.7940,1395.9260,1400.8670,328326200,2787268691.0000,3,0.003340,1,-0.331412,0.000000,0.000000,0.000000,0.000000,0
2002-12-10,sh.000001,1400.5580,1406.8950,1383.5690,1383.8400,517753300,4341947300.0000,3,0.005250,1,-1.215460,0.000000,0.000000,0.000000,0.000000,0
2002-12-11,sh.000001,1381.3990,1383.1520,1367.3120,1379.1950,442720000,3643224197.0000,3,0.004489,1,-0.335662,0.000000,0.000000,0.000000,0.000000,0
2002-12-12,sh.000001,1378.8170,1399.7660,1378.8130,1383.9100,437994400,3791909429.0000,3,0.004439,1,0.341873,0.000000,0.000000,0.000000,0.000000,0
2002-12-13,sh.000001,1375.7790,1401.6020,1367.9340,1396.8980,559802800,4621435005.0000,3,0.005674,1,0.938494,0.000000,0.000000,0.000000,0.000000,0
2002-12-16,sh.000001,1397.7210,1409.9430,1392.8880,1408.5150,649098600,5247327365.0000,3,0.006579,1,0.831633,0.000000,0.000000,0.000000,0.000000,0
2002-12-17,sh.000001,1409.1730,1418.2050,1403.5840,1416.0960,581891800,4765673085.0000,3,0.005898,1,0.538222,0.000000,0.000000,0.000000,0.000000,0
2002-12-18,sh.000001,1416.6710,1424.4780,1409.8350,1411.7190,635415800,5286673451.0000,3,0.006440,1,-0.309086,0.000000,0.000000,0.000000,0.000000,0
2002-12-19,sh.000001,1411.2760,1414.2880,1402.6420,1413.5970,482584700,4208861785.0000,3,0.004890,1,0.133033,0.000000,0.000000,0.000000,0.000000,0
2002-12-20,sh.000001,1414.3450,1431.3640,1410.4600,1427.9360,634338700,5348770329.0000,3,0.006427,1,1.014362,0.000000,0.000000,0.000000,0.000000,0
2002-12-23,sh.000001,1429.9510,1439.8500,1429.2930,1430.1990,638550200,5474167526.0000,3,0.006469,1,0.158476,0.000000,0.000000,0.000000,0.000000,0
2002-12-24,sh.000001,1429.5310,1431.1240,1420.3800,1430.8270,530686400,4605115453.0000,3,0.005377,1,0.043914,0.000000,0.000000,0.000000,0.000000,0
2002-12-25,sh.000001,1431.5880,1433.7870,1420.9300,1421.5150,543468000,4680032385.0000,3,0.005506,1,-0.650813,0.000000,0.000000,0.000000,0.000000,0
2002-12-26,sh.000001,1419.9650,1420.0030,1382.3580,1384.1520,865209800,7055430849.0000,3,0.008760,1,-2.628396,0.000000,0.000000,0.000000,0.000000,0
2002-12-27,sh.000001,1379.3280,1389.3280,1367.8520,1382.9710,685797900,5690603823.0000,3,0.006944,1,-0.085325,0.000000,0.000000,0.000000,0.000000,0
2002-12-30,sh.000001,1379.7370,1379.7530,1358.4330,1366.3620,634728300,5327514632.0000,3,0.006427,1,-1.200957,0.000000,0.000000,0.000000,0.000000,0
2002-12-31,sh.000001,1364.9680,1370.5260,1348.7140,1357.6540,650583300,5833557422.0000,3,0.006587,1,-0.637313,0.000000,0.000000,0.000000,0.000000,0
2003-01-02,sh.000001,1347.4330,1351.3440,1317.4680,1320.6300,506568900,3883362087.0000,3,0.005129,1,-2.727061,0.000000,0.000000,0.000000,0.000000,0
2003-01-03,sh.000001,1317.5830,1323.6280,1312.7960,1319.8680,364926400,2723884223.0000,3,0.003695,1,-0.057697,0.000000,0.000000,0.000000,0.000000,0
2003-01-06,sh.000001,1319.6880,1334.8870,1311.6840,1334.6790,585053800,3974558319.0000,3,0.005900,1,1.122151,0.000000,0.000000,0.000000,0.000000,0
2003-01-07,sh.000001,1335.6320,1346.8190,1326.1910,1332.0610,654707500,4412252213.0000,3,0.006585,1,-0.196146,0.000000,0.000000,0.000000,0.000000,0
2003-01-08,sh.000001,1331.4410,1373.1160,1330.4510,1372.0670,847733800,5581740245.0000,3,0.008527,1,3.003314,0.000000,0.000000,0.000000,0.000000,0
2003-01-09,sh.000001,1374.6180,1402.2860,1365.3700,1397.3840,1618572600,11212998074.0000,3,0.016281,1,1.845174,0.000000,0.000000,0.000000,0.000000,0
2003-01-10,sh.000001,1398.3770,1411.3740,1384.6300,1384.8590,1463915500,10557969826.0000,3,0.014725,1,-0.896319,0.000000,0.000000,0.000000,0.000000,0
2003-01-13,sh.000001,1381.8700,1391.1870,1378.6470,1386.3140,787615400,5873750483.0000,3,0.007922,1,0.105062,0.000000,0.000000,0.000000,0.000000,0
2003-01-14,sh.000001,1386.8970,1476.9120,1386.5920,1466.8510,3177711700,22789709603.0000,3,0.031949,1,5.809433,0.000000,0.000000,0.000000,0.000000,0
2003-01-15,sh.000001,1477.4540,1485.7950,1448.2710,1459.9200,3254010600,21334485658.0000,3,0.032716,1,-0.472503,0.000000,0.000000,0.000000,0.000000,0
2003-01-16,sh.000001,1458.8660,1486.0590,1454.5460,1485.6180,2134331100,15741847006.0000,3,0.021454,1,1.760233,0.000000,0.000000,0.000000,0.000000,0
2003-01-17,sh.000001,1488.2650,1492.7230,1472.9600,1478.6750,1859338900,13392218426.0000,3,0.018690,1,-0.467347,0.000000,0.000000,0.000000,0.000000,0
2003-01-20,sh.000001,1475.7110,1482.9430,1458.1170,1482.6810,1402357200,10670713928.0000,3,0.014051,1,0.270917,0.000000,0.000000,0.000000,0.000000,0
2003-01-21,sh.000001,1485.8700,1489.5510,1454.6110,1454.8910,1315773000,9955829856.0000,3,0.013177,1,-1.874310,0.000000,0.000000,0.000000,0.000000,0
2003-01-22,sh.000001,1448.8260,1463.9380,1446.3480,1460.5300,1025818800,7782394568.0000,3,0.010274,1,0.387592,0.000000,0.000000,0.000000,0.000000,0
2003-01-23,sh.000001,1460.2490,1470.3270,1448.7010,1450.6160,976508700,7381637371.0000,3,0.009775,1,-0.678799,0.000000,0.000000,0.000000,0.000000,0
2003-01-24,sh.000001,1449.5040,1483.5570,1448.0110,1479.0700,1313368900,9228928605.0000,3,0.013147,1,1.961510,0.000000,0.000000,0.000000,0.000000,0
2003-01-27,sh.000001,1481.6090,1500.3840,1480.9670,1496.1570,1197443200,9355492744.0000,3,0.011986,1,1.155255,0.000000,0.000000,0.000000,0.000000,0
2003-01-28,sh.000001,1497.0980,1502.4320,1489.1650,1500.6390,889204400,7256385025.0000,3,0.008898,1,0.299571,0.000000,0.000000,0.000000,0.000000,0
2003-01-29,sh.000001,1501.2860,1508.5880,1498.3720,1499.8150,990554000,8114116749.0000,3,0.009912,1,-0.054916,0.000000,0.000000,0.000000,0.000000,0
2003-02-10,sh.000001,1499.1660,1499.6410,1477.5170,1480.1690,667252600,5042780439.0000,3,0.006677,1,-1.309895,0.000000,0.000000,0.000000,0.000000,0
2003-02-11,sh.000001,1478.0460,1492.8940,1476.8740,1492.7640,537487400,4380750123.0000,3,0.005379,1,0.850923,0.000000,0.000000,0.000000,0.000000,0
2003-02-12,sh.000001,1493.2480,1510.9850,1486.3130,1510.6710,925605200,7500148058.0000,3,0.009256,1,1.199586,0.000000,0.000000,0.000000,0.000000,0
2003-02-13,sh.000001,1512.2850,1519.2900,1502.4310,1504.3380,1106329500,9421266825.0000,3,0.011063,1,-0.419218,0.000000,0.000000,0.000000,0.000000,0
2003-02-14,sh.000001,1503.3730,1515.2550,1500.9830,1510.9500,817431000,6995608971.0000,3,0.008174,1,0.439525,0.000000,0.000000,0.000000,0.000000,0
2003-02-17,sh.000001,1510.6400,1514.6360,1490.9180,1496.5230,938417000,7749922195.0000,3,0.009384,1,-0.954830,0.000000,0.000000,0.000000,0.000000,0
2003-02-18,sh.000001,1495.1410,1500.2930,1488.8270,1496.4680,659428000,5473906762.0000,3,0.006592,1,-0.003671,0.000000,0.000000,0.000000,0.000000,0
2003-02-19,sh.000001,1496.6510,1511.1320,1490.0220,1510.8030,835274500,6596342042.0000,3,0.008350,1,0.957920,0.000000,0.000000,0.000000,0.000000,0
2003-02-20,sh.000001,1513.0070,1517.7660,1507.2270,1509.4860,813632600,6999572610.0000,3,0.008129,1,-0.087173,0.000000,0.000000,0.000000,0.000000,0
2003-02-21,sh.000001,1508.0770,1508.1290,1476.4150,1478.8710,975142900,7980211157.0000,3,0.009742,1,-2.028173,0.000000,0.000000,0.000000,0.000000,0
2003-02-24,sh.000001,1476.0700,1488.0720,1474.4710,1481.9360,639279100,5641785124.0000,3,0.006386,1,0.207257,0.000000,0.000000,0.000000,0.000000,0
2003-02-25,sh.000001,1481.1060,1511.6490,1481.1060,1511.2750,968951200,8477911375.0000,3,0.009680,1,1.979774,0.000000,0.000000,0.000000,0.000000,0
2003-02-26,sh.000001,1513.4930,1515.4570,1506.5530,1513.1750,690790900,6301319290.0000,3,0.006901,1,0.125723,0.000000,0.000000,0.000000,0.000000,0
2003-02-27,sh.000001,1514.0240,1524.7510,1508.7470,1513.7040,760375800,6662132602.0000,3,0.007584,1,0.034955,0.000000,0.000000,0.000000,0.000000,0
2003-02-28,sh.000001,1512.8650,1514.5020,1501.4240,1511.9320,646578200,5963188604.0000,3,0.006449,1,-0.117062,0.000000,0.000000,0.000000,0.000000,0
2003-03-03,sh.000001,1511.5850,1525.6990,1511.0450,1525.4830,877537800,8064160650.0000,3,0.008753,1,0.896272,0.000000,0.000000,0.000000,0.000000,0
2003-03-04,sh.000001,1527.4490,1529.7520,1517.8590,1524.3040,795350200,7492838546.0000,3,0.007931,1,-0.077292,0.000000,0.000000,0.000000,0.000000,0
2003-03-05,sh.000001,1524.0770,1524.1230,1508.2510,1517.1790,673754800,6170288994.0000,3,0.006718,1,-0.467427,0.000000,0.000000,0.000000,0.000000,0
2003-03-06,sh.000001,1516.6010,1517.3480,1494.2410,1498.3430,845438400,7179470287.0000,3,0.008425,1,-1.241511,0.000000,0.000000,0.000000,0.000000,0
2003-03-07,sh.000001,1495.6940,1502.4280,1489.3840,1493.0930,705580400,5819913722.0000,3,0.007029,1,-0.350387,0.000000,0.000000,0.000000,0.000000,0
2003-03-10,sh.000001,1492.2090,1496.1640,1467.6390,1468.9190,747047200,6220774432.0000,3,0.007442,1,-1.619060,0.000000,0.000000,0.000000,0.000000,0
2003-03-11,sh.000001,1467.5510,1473.9550,1463.5840,1469.5480,515564600,4598943682.0000,3,0.005134,1,0.042823,0.000000,0.000000,0.000000,0.000000,0
2003-03-12,sh.000001,1468.7470,1475.2870,1458.5000,1475.0080,529337300,4574538832.0000,3,0.005271,1,0.371549,0.000000,0.000000,0.000000,0.000000,0
2003-03-13,sh.000001,1475.0370,1477.8580,1463.3300,1464.6490,532861600,4667211703.0000,3,0.005306,1,-0.702302,0.000000,0.000000,0.000000,0.000000,0
2003-03-14,sh.000001,1464.9920,1471.4990,1461.3510,1466.0440,495930100,4276278167.0000,3,0.004938,1,0.095238,0.000000,0.000000,0.000000,0.000000,0
2003-03-17,sh.000001,1465.1440,1469.5330,1453.3680,1469.2740,632370300,5114043340.0000,3,0.006297,1,0.220328,0.000000,0.000000,0.000000,0.000000,0
2003-03-18,sh.000001,1468.9860,1478.9950,1458.9790,1459.8920,597670900,5163435846.0000,3,0.005951,1,-0.638552,0.000000,0.000000,0.000000,0.000000,0
2003-03-19,sh.000001,1458.5820,1475.8440,1452.5920,1469.9600,662217700,5647205271.0000,3,0.006593,1,0.689640,0.000000,0.000000,0.000000,0.000000,0
2003-03-20,sh.000001,1469.6630,1477.2530,1460.7990,1464.5400,675681400,5679245072.0000,3,0.006727,1,-0.368712,0.000000,0.000000,0.000000,0.000000,0
2003-03-21,sh.000001,1464.1840,1475.8090,1461.9150,1474.6570,534064500,4860613083.0000,3,0.005317,1,0.690793,0.000000,0.000000,0.000000,0.000000,0
2003-03-24,sh.000001,1474.5910,1477.9740,1470.4350,1477.7660,472705400,4334155289.0000,3,0.004706,1,0.210829,0.000000,0.000000,0.000000,0.000000,0
2003-03-25,sh.000001,1478.0530,1478.4050,1461.7540,1462.4000,572231300,4974811847.0000,3,0.005691,1,-1.039811,0.000000,0.000000,0.000000,0.000000,0
2003-03-26,sh.000001,1461.3210,1465.4250,1452.8910,1456.2710,558287800,4953536123.0000,3,0.005552,1,-0.419108,0.000000,0.000000,0.000000,0.000000,0
2003-03-27,sh.000001,1455.4390,1507.6680,1447.0140,1499.3470,1349538100,10967467874.0000,3,0.013422,1,2.957969,0.000000,0.000000,0.000000,0.000000,0
2003-03-28,sh.000001,1498.4550,1508.2630,1488.6010,1491.9410,1316515300,11082297409.0000,3,0.013088,1,-0.493949,0.000000,0.000000,0.000000,0.000000,0
2003-03-31,sh.000001,1491.3910,1511.2200,1490.9860,1510.5780,1050938500,8913051962.0000,3,0.010446,1,1.249176,0.000000,0.000000,0.000000,0.000000,0
2003-04-01,sh.000001,1513.0010,1525.2350,1508.8440,1522.5460,1333173800,11606546833.0000,3,0.013248,1,0.792281,0.000000,0.000000,0.000000,0.000000,0
2003-04-02,sh.000001,1522.4910,1525.7690,1516.7880,1521.3200,979096900,7778498412.0000,3,0.009729,1,-0.080528,0.000000,0.000000,0.000000,0.000000,0
2003-04-03,sh.000001,1521.3560,1522.6710,1510.5120,1511.7290,829964100,7148891672.0000,3,0.008247,1,-0.630436,0.000000,0.000000,0.000000,0.000000,0
2003-04-04,sh.000001,1510.2220,1521.7830,1509.6100,1521.1280,905401800,7626323359.0000,3,0.008995,1,0.621742,0.000000,0.000000,0.000000,0.000000,0
2003-04-07,sh.000001,1521.8980,1530.3710,1512.5000,1515.1320,1186576700,9653115369.0000,3,0.011785,1,-0.394187,0.000000,0.000000,0.000000,0.000000,0
2003-04-08,sh.000001,1515.6450,1523.9470,1513.2350,1520.5510,1494193000,11294889003.0000,3,0.014830,1,0.357663,0.000000,0.000000,0.000000,0.000000,0
2003-04-09,sh.000001,1519.9850,1545.3360,1510.3440,1543.6740,2884447900,18579366397.0000,3,0.028145,1,1.520694,0.000000,0.000000,0.000000,0.000000,0
2003-04-10,sh.000001,1546.5070,1559.8690,1541.2890,1551.1800,3211716300,24850131382.0000,3,0.031208,1,0.486249,0.000000,0.000000,0.000000,0.000000,0
2003-04-11,sh.000001,1552.0040,1581.6990,1548.5290,1576.8600,2942231300,22233282985.0000,3,0.028589,1,1.655509,0.000000,0.000000,0.000000,0.000000,0
2003-04-14,sh.000001,1581.3800,1616.6540,1581.2040,1616.0720,3657239900,29704321366.0000,3,0.035475,1,2.486717,0.000000,0.000000,0.000000,0.000000,0
2003-04-15,sh.000001,1619.9500,1632.0920,1606.7260,1631.4700,3211677100,27446242358.0000,3,0.031105,1,0.952801,0.000000,0.000000,0.000000,0.000000,0
2003-04-16,sh.000001,1633.5300,1649.6030,1598.8280,1606.2400,3909912700,33015484375.0000,3,0.037867,1,-1.546457,0.000000,0.000000,0.000000,0.000000,0
2003-04-17,sh.000001,1606.2330,1621.2290,1595.6270,1613.6040,2840057500,22997551977.0000,3,0.027481,1,0.458463,0.000000,0.000000,0.000000,0.000000,0
2003-04-18,sh.000001,1616.9050,1620.8060,1596.6680,1603.0770,2444729300,19536118614.0000,3,0.023656,1,-0.652389,0.000000,0.000000,0.000000,0.000000,0
2003-04-21,sh.000001,1598.5040,1598.5830,1557.1210,1571.7140,2155321400,17399156346.0000,3,0.020849,1,-1.956427,0.000000,0.000000,0.000000,0.000000,0
2003-04-22,sh.000001,1570.5740,1575.7960,1563.5890,1568.6920,1120284000,9806972585.0000,3,0.010828,1,-0.192272,0.000000,0.000000,0.000000,0.000000,0
2003-04-23,sh.000001,1568.1330,1569.7850,1540.0670,1541.9600,1553742200,12625058377.0000,3,0.015018,1,-1.704098,0.000000,0.000000,0.000000,0.000000,0
2003-04-24,sh.000001,1538.5800,1542.1060,1492.9040,1503.5900,1957435800,15650425377.0000,3,0.018920,1,-2.488391,0.000000,0.000000,0.000000,0.000000,0
2003-04-25,sh.000001,1501.5690,1513.3320,1481.0680,1487.1470,1208538500,9895816612.0000,3,0.011681,1,-1.093582,0.000000,0.000000,0.000000,0.000000,0
2003-04-28,sh.000001,1483.4660,1538.5940,1473.2660,1537.6910,2388194100,19275407043.0000,3,0.022941,1,3.398727,0.000000,0.000000,0.000000,0.000000,0
2003-04-29,sh.000001,1535.8800,1535.8800,1508.3200,1509.3130,1853942800,15653447087.0000,3,0.017809,1,-1.845498,0.000000,0.000000,0.000000,0.000000,0
2003-04-30,sh.000001,1511.1540,1539.5730,1510.6010,1521.4440,1889841000,15506754892.0000,3,0.018140,1,0.803742,0.000000,0.000000,0.000000,0.000000,0
2003-05-12,sh.000001,1522.9810,1536.8930,1511.8710,1531.8670,1549740800,13076392196.0000,3,0.014870,1,0.685071,0.000000,0.000000,0.000000,0.000000,0
2003-05-13,sh.000001,1533.0800,1534.8030,1481.7450,1485.3070,2253950600,17609896858.0000,3,0.021628,1,-3.039424,0.000000,0.000000,0.000000,0.000000,0
2003-05-14,sh.000001,1480.1110,1523.3240,1477.2520,1522.9240,1817606100,13519935578.0000,3,0.017437,1,2.532604,0.000000,0.000000,0.000000,0.000000,0
2003-05-15,sh.000001,1524.4990,1555.5570,1516.4250,1555.2850,2289862300,18266327493.0000,3,0.021962,1,2.124931,0.000000,0.000000,0.000000,0.000000,0
2003-05-16,sh.000001,1555.9070,1560.7240,1543.1670,1554.4520,1603548800,13674729205.0000,3,0.015373,1,-0.053560,0.000000,0.000000,0.000000,0.000000,0
2003-05-19,sh.000001,1557.2940,1563.1070,1546.7520,1555.4470,1347765700,11261229758.0000,3,0.012921,1,0.064009,0.000000,0.000000,0.000000,0.000000,0
2003-05-20,sh.000001,1553.6910,1553.8450,1530.6670,1535.5200,1133097100,9169082115.0000,3,0.010863,1,-1.281111,0.000000,0.000000,0.000000,0.000000,0
2003-05-21,sh.000001,1534.6010,1547.3140,1530.0460,1533.4830,908703200,7594697437.0000,3,0.008712,1,-0.132658,0.000000,0.000000,0.000000,0.000000,0
2003-05-22,sh.000001,1532.1850,1546.3930,1522.1870,1546.1130,959390200,8130460738.0000,3,0.009184,1,0.823616,0.000000,0.000000,0.000000,0.000000,0
2003-05-23,sh.000001,1547.1550,1571.6890,1547.0890,1560.9550,1827109400,15318020496.0000,3,0.017522,1,0.959950,0.000000,0.000000,0.000000,0.000000,0
2003-05-26,sh.000001,1563.2050,1574.3860,1561.0400,1569.5120,1525362000,12322333186.0000,3,0.014628,1,0.548191,0.000000,0.000000,0.000000,0.000000,0
2003-05-27,sh.000001,1572.3080,1575.6260,1558.1260,1568.3410,1416793700,11943883604.0000,3,0.013580,1,-0.074610,0.000000,0.000000,0.000000,0.000000,0
2003-05-28,sh.000001,1569.3280,1576.6240,1549.0620,1551.8110,1510637700,12327754760.0000,3,0.014469,1,-1.053974,0.000000,0.000000,0.000000,0.000000,0
2003-05-29,sh.000001,1549.0520,1568.5420,1543.3410,1568.1560,1481431800,13201451393.0000,3,0.014186,1,1.053284,0.000000,0.000000,0.000000,0.000000,0
2003-05-30,sh.000001,1570.9200,1581.6120,1567.2800,1576.2610,1614687600,14361624603.0000,3,0.015450,1,0.516848,0.000000,0.000000,0.000000,0.000000,0
2003-06-02,sh.000001,1577.9870,1578.8680,1564.6110,1576.5280,1166830300,10435779816.0000,3,0.011139,1,0.016937,0.000000,0.000000,0.000000,0.000000,0
2003-06-03,sh.000001,1577.0780,1582.4120,1561.0820,1562.2370,1110301000,9857029202.0000,3,0.010585,1,-0.906479,0.000000,0.000000,0.000000,0.000000,0
2003-06-04,sh.000001,1560.6670,1574.7680,1546.6210,1574.1110,1427534300,11358710261.0000,3,0.013609,1,0.760058,0.000000,0.000000,0.000000,0.000000,0
2003-06-05,sh.000001,1575.3080,1575.6350,1555.4490,1556.2490,1184987300,9372022830.0000,3,0.011297,1,-1.134732,0.000000,0.000000,0.000000,0.000000,0
2003-06-06,sh.000001,1553.1950,1557.7630,1538.0970,1538.9200,1052004000,8939566321.0000,3,0.010022,1,-1.113509,0.000000,0.000000,0.000000,0.000000,0
2003-06-09,sh.000001,1536.2730,1548.1410,1527.8350,1530.2150,982743800,7675308826.0000,3,0.009352,1,-0.565662,0.000000,0.000000,0.000000,0.000000,0
2003-06-10,sh.000001,1529.5330,1541.3860,1529.5150,1538.7620,679068800,5763121188.0000,3,0.006457,1,0.558549,0.000000,0.000000,0.000000,0.000000,0
2003-06-11,sh.000001,1540.7160,1566.9020,1540.7040,1565.8400,1311754200,9219856179.0000,3,0.012473,1,1.759727,0.000000,0.000000,0.000000,0.000000,0
2003-06-12,sh.000001,1566.9210,1569.1260,1556.5290,1562.1060,820729700,6731850730.0000,3,0.007801,1,-0.238467,0.000000,0.000000,0.000000,0.000000,0
2003-06-13,sh.000001,1562.6090,1572.4130,1560.3010,1566.7660,978125800,7773022472.0000,3,0.009266,1,0.298317,0.000000,0.000000,0.000000,0.000000,0
2003-06-16,sh.000001,1568.1880,1569.5470,1555.3720,1559.7050,804094100,6785720363.0000,3,0.007605,1,-0.450676,0.000000,0.000000,0.000000,0.000000,0
2003-06-17,sh.000001,1559.1220,1564.9450,1552.4340,1557.1750,721334600,6256299111.0000,3,0.006817,1,-0.162204,0.000000,0.000000,0.000000,0.000000,0
2003-06-18,sh.000001,1556.8940,1565.9170,1552.8290,1553.8770,872893200,6960588641.0000,3,0.008241,1,-0.211800,0.000000,0.000000,0.000000,0.000000,0
2003-06-19,sh.000001,1554.0160,1557.3760,1530.3760,1538.7540,993741100,7680199292.0000,3,0.009361,1,-0.973238,0.000000,0.000000,0.000000,0.000000,0
2003-06-20,sh.000001,1537.4980,1542.4170,1528.3010,1529.4700,664879500,5497994821.0000,3,0.006263,1,-0.603349,0.000000,0.000000,0.000000,0.000000,0
2003-06-23,sh.000001,1524.5770,1524.9090,1509.4340,1511.3650,733954400,5783695953.0000,3,0.006910,1,-1.183742,0.000000,0.000000,0.000000,0.000000,0
2003-06-24,sh.000001,1509.1070,1515.8430,1504.7240,1512.4290,636944900,5143549617.0000,3,0.005995,1,0.070398,0.000000,0.000000,0.000000,0.000000,0
2003-06-25,sh.000001,1512.4870,1515.9230,1498.9580,1502.0770,682232600,5521081396.0000,3,0.006415,1,-0.684457,0.000000,0.000000,0.000000,0.000000,0
2003-06-26,sh.000001,1500.3430,1517.2080,1486.0810,1515.3750,930009900,7819104599.0000,3,0.008739,1,0.885306,0.000000,0.000000,0.000000,0.000000,0
